Duration,Country,Device Type,Title,Duracion total,Start Time,clean_title,Season,Episode,Supplemental Video Type,genres,Original language,popularity,popularity_category
0:08:44,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 1: Al rojo vivo: Reencuentro virtual (episodio 9),0:08:44,2/5/2022 15:05,Jugando con fuego: Al rojo vivo,1,9,SERIE,['Reality'],es,2.3043,Poco visto
0:42:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 1: Quebrar o reventar (episodio 8),0:42:39,2/5/2022 14:01,Jugando con fuego: Quebrar o reventar,1,8,SERIE,['Reality'],es,2.3043,Poco visto
0:14:26,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 1: Amigas antes que chicos (episodio 7),0:42:58,2/4/2022 23:18,Jugando con fuego: Amigas antes que chicos,1,7,SERIE,['Reality'],es,2.3043,Poco visto
0:28:32,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 1: Amigas antes que chicos (episodio 7),0:42:58,2/4/2022 18:38,Jugando con fuego: Amigas antes que chicos,1,7,SERIE,['Reality'],es,2.3043,Poco visto
0:37:21,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Jugando con fuego: Temporada 1: No es Bryce, soy yo (episodio 6)",0:37:21,2/4/2022 17:46,"Jugando con fuego: No es Bryce, soy yo",1,6,SERIE,['Reality'],es,2.3043,Poco visto
0:40:44,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 1: De niños a hombres (episodio 5),0:40:44,2/4/2022 16:56,Jugando con fuego: De niños a hombres,1,5,SERIE,['Reality'],es,2.3043,Poco visto
0:38:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Jugando con fuego: Temporada 1: Dos son compañía, tres... son un trío (episodio 4)",0:40:56,2/4/2022 15:32,"Jugando con fuego: Dos son compañía, tres... son un trío",1,4,SERIE,['Reality'],es,2.3043,Poco visto
0:02:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Jugando con fuego: Temporada 1: Dos son compañía, tres... son un trío (episodio 4)",0:40:56,2/3/2022 22:55,"Jugando con fuego: Dos son compañía, tres... son un trío",1,4,SERIE,['Reality'],es,2.3043,Poco visto
0:36:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 1: La venganza es un plato que se sirve caliente (episodio 3),0:36:40,2/3/2022 21:32,Jugando con fuego: La venganza es un plato que se sirve caliente,1,3,SERIE,['Reality'],es,2.3043,Poco visto
0:35:24,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 1: Cuando Harry conoció a Francesca (episodio 2),0:35:24,2/3/2022 20:22,Jugando con fuego: Cuando Harry conoció a Francesca,1,2,SERIE,['Reality'],es,2.3043,Poco visto
0:39:43,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Jugando con fuego: Temporada 1: Amor, sexo o dinero (episodio 1)",0:40:04,2/3/2022 19:35,"Jugando con fuego: Amor, sexo o dinero",1,1,SERIE,['Reality'],es,2.3043,Poco visto
0:00:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Jugando con fuego: Temporada 3: Isla sin placer (episodio 1),0:44:38,2/3/2022 19:35,Jugando con fuego: Isla sin placer,3,1,SERIE,['Reality'],es,2.3043,Poco visto
0:00:04,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,El estafador de Tinder,1:51:55,2/3/2022 19:34,El estafador de Tinder,,,FILM,"['Documentary', 'Crime']",en,0.9673,Poco visto
0:02:50,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Temporada de verano: Temporada 1: Episodio 1 (episodio 1),0:02:50,2/3/2022 16:19,Temporada de verano,1,1,SERIE,['Drama'],pt,2.0775,Poco visto
0:13:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La mujer de la casa de enfrente de la chica en la ventana: Miniserie: Episodio 8 (episodio 8),0:22:45,2/1/2022 0:50,La mujer de la casa de enfrente de la chica en la ventana,1,8,SERIE,"['Mystery', 'Crime', 'Comedy']",en,3.7471,Poco visto
0:09:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La mujer de la casa de enfrente de la chica en la ventana: Miniserie: Episodio 8 (episodio 8),0:22:45,1/31/2022 17:48,La mujer de la casa de enfrente de la chica en la ventana,1,8,SERIE,"['Mystery', 'Crime', 'Comedy']",en,3.7471,Poco visto
0:14:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La mujer de la casa de enfrente de la chica en la ventana: Miniserie: Episodio 7 (episodio 7),0:21:27,1/31/2022 17:34,La mujer de la casa de enfrente de la chica en la ventana,1,7,SERIE,"['Mystery', 'Crime', 'Comedy']",en,3.7471,Poco visto
0:07:11,AR (Argentina),Sony UNICORN4K Smart TV,La mujer de la casa de enfrente de la chica en la ventana: Miniserie: Episodio 7 (episodio 7),0:21:27,1/30/2022 23:54,La mujer de la casa de enfrente de la chica en la ventana,1,7,SERIE,"['Mystery', 'Crime', 'Comedy']",en,3.7471,Poco visto
0:19:10,AR (Argentina),Sony UNICORN4K Smart TV,La mujer de la casa de enfrente de la chica en la ventana: Miniserie: Episodio 6 (episodio 6),0:19:10,1/30/2022 23:29,La mujer de la casa de enfrente de la chica en la ventana,1,6,SERIE,"['Mystery', 'Crime', 'Comedy']",en,3.7471,Poco visto
0:20:32,AR (Argentina),Sony UNICORN4K Smart TV,La mujer de la casa de enfrente de la chica en la ventana: Miniserie: Episodio 5 (episodio 5),0:20:32,1/30/2022 23:05,La mujer de la casa de enfrente de la chica en la ventana,1,5,SERIE,"['Mystery', 'Crime', 'Comedy']",en,3.7471,Poco visto
0:23:03,AR (Argentina),Sony UNICORN4K Smart TV,La mujer de la casa de enfrente de la chica en la ventana: Miniserie: Episodio 4 (episodio 4),0:23:03,1/30/2022 22:42,La mujer de la casa de enfrente de la chica en la ventana,1,4,SERIE,"['Mystery', 'Crime', 'Comedy']",en,3.7471,Poco visto
0:26:30,AR (Argentina),Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,La mujer de la casa de enfrente de la chica en la ventana: Miniserie: Episodio 3 (episodio 3),0:26:30,1/29/2022 19:33,La mujer de la casa de enfrente de la chica en la ventana,1,3,SERIE,"['Mystery', 'Crime', 'Comedy']",en,3.7471,Poco visto
0:23:51,AR (Argentina),Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,La mujer de la casa de enfrente de la chica en la ventana: Miniserie: Episodio 2 (episodio 2),0:23:51,1/29/2022 19:04,La mujer de la casa de enfrente de la chica en la ventana,1,2,SERIE,"['Mystery', 'Crime', 'Comedy']",en,3.7471,Poco visto
0:26:26,AR (Argentina),Apple iPad Pro 12.9 inch 1st Gen Wi-Fi,La mujer de la casa de enfrente de la chica en la ventana: Miniserie: Episodio 1 (episodio 1),0:26:26,1/29/2022 18:28,La mujer de la casa de enfrente de la chica en la ventana,1,1,SERIE,"['Mystery', 'Crime', 'Comedy']",en,3.7471,Poco visto
0:00:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Canvas,0:00:03,1/25/2022 23:46,Canvas,,,FILM,"['Animation', 'Action & Adventure', 'Drama']",ja,9.7642,Poco visto
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Cuerpo humano: Un mundo entrañable: Miniserie: Reacción (episodio 1),0:00:01,1/25/2022 23:46,Cuerpo humano: Un mundo entrañable,1,1,SERIE,['Documentary'],en,0.9988,Poco visto
0:08:48,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Headspace: Relaja tu mente,0:15:47,1/24/2022 23:44,Headspace: Relaja tu mente,,,FILM,"['Horror', 'Science Fiction', 'Thriller']",en,3.0188,Poco visto
0:18:49,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"La mente, en pocas palabras: Temporada 1: Conciencia plena (episodio 4)",0:18:49,1/20/2022 2:02,"La mente, en pocas palabras: Conciencia plena",1,4,SERIE,['Documentary'],en,3.9644,Poco visto
0:20:44,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"La mente, en pocas palabras: Temporada 1: Ansiedad (episodio 3)",0:20:44,1/20/2022 1:40,"La mente, en pocas palabras: Ansiedad",1,3,SERIE,['Documentary'],en,3.9644,Poco visto
0:18:37,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"La mente, en pocas palabras: Temporada 1: Sueños (episodio 2)",0:18:37,1/20/2022 1:22,"La mente, en pocas palabras: Sueños",1,2,SERIE,['Documentary'],en,3.9644,Poco visto
0:19:45,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"La mente, en pocas palabras: Temporada 1: Recuerdos (episodio 1)",0:19:45,1/20/2022 0:39,"La mente, en pocas palabras: Recuerdos",1,1,SERIE,['Documentary'],en,3.9644,Poco visto
0:47:19,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: Hoy el amor necesita amor (episodio 6),0:47:19,1/19/2022 17:01,Pose: Hoy el amor necesita amor,2,6,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:41:45,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: ¿Qué haría ahora Candy? (episodio 5),0:41:45,1/19/2022 3:07,Pose: ¿Qué haría ahora Candy?,2,5,SERIE,['Thriller'],en,33.9968,Moderadamente popular
1:00:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: No había conocido un amor así (episodio 4),1:00:40,1/19/2022 1:49,Pose: No había conocido un amor así,2,4,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:40:24,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: Mariposa/Capullo (episodio 3),0:40:25,1/19/2022 1:03,Pose: Mariposa/Capullo,2,3,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: Mariposa/Capullo (episodio 3),0:40:25,1/18/2022 17:09,Pose: Mariposa/Capullo,2,3,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:21:31,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: Vale la pena (episodio 2),0:52:31,1/18/2022 16:46,Pose: Vale la pena,2,2,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:31:00,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: Vale la pena (episodio 2),0:52:31,1/18/2022 1:29,Pose: Vale la pena,2,2,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:15:10,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: ¡Actúen! (episodio 1),0:58:08,1/18/2022 1:08,Pose: ¡Actúen!,2,1,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:42:30,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: ¡Actúen! (episodio 1),0:58:08,1/17/2022 17:38,Pose: ¡Actúen!,2,1,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:00:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: ¡Actúen! (episodio 1),0:58:08,1/17/2022 1:03,Pose: ¡Actúen!,2,1,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,En pocas palabras: Temporada 2: Los piratas (episodio 6),0:00:02,1/17/2022 1:03,En pocas palabras: Los piratas,2,6,SERIE,,,,
0:00:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: ¡Actúen! (episodio 1),0:58:08,1/16/2022 18:19,Pose: ¡Actúen!,2,1,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:55:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: Madre del año (episodio 8),0:55:40,1/16/2022 17:22,Pose: Madre del año,1,8,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:00:10,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: Aviso de desalojo (episodio 7),0:00:10,1/16/2022 17:22,Pose: Aviso de desalojo,1,7,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:25:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"La mente, en pocas palabras: Temporada 2: Lavado de cerebro (episodio 5)",0:25:18,1/14/2022 18:35,"La mente, en pocas palabras: Lavado de cerebro",2,5,SERIE,['Documentary'],en,3.9644,Poco visto
0:21:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"La mente, en pocas palabras: Temporada 2: Creatividad (episodio 4)",0:21:39,1/14/2022 18:13,"La mente, en pocas palabras: Creatividad",2,4,SERIE,['Documentary'],en,3.9644,Poco visto
0:50:08,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: El amor es el mensaje (episodio 6),0:50:08,1/14/2022 3:12,Pose: El amor es el mensaje,1,6,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:50:54,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: Día de las madres (episodio 5),0:50:54,1/14/2022 2:21,Pose: Día de las madres,1,5,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:22:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"La mente, en pocas palabras: Temporada 2: Personalidad (episodio 3)",0:22:52,1/14/2022 1:49,"La mente, en pocas palabras: Personalidad",2,3,SERIE,['Documentary'],en,3.9644,Poco visto
0:19:45,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"La mente, en pocas palabras: Temporada 2: Cerebro adolescente (episodio 2)",0:19:45,1/14/2022 1:20,"La mente, en pocas palabras: Cerebro adolescente",2,2,SERIE,['Documentary'],en,3.9644,Poco visto
0:20:58,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"La mente, en pocas palabras: Temporada 2: Cómo enfocar la atención (episodio 1)",0:20:58,1/14/2022 0:59,"La mente, en pocas palabras: Cómo enfocar la atención",2,1,SERIE,['Documentary'],en,3.9644,Poco visto
0:25:43,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El sexo, en pocas palabras: Miniserie: Parto (episodio 5)",0:25:43,1/14/2022 0:31,"El sexo, en pocas palabras",1,5,SERIE,['Documentary'],en,3.5851,Poco visto
0:23:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El sexo, en pocas palabras: Miniserie: Fertilidad (episodio 4)",0:23:16,1/13/2022 1:58,"El sexo, en pocas palabras",1,4,SERIE,['Documentary'],en,3.5851,Poco visto
0:24:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El sexo, en pocas palabras: Miniserie: Anticonceptivos (episodio 3)",0:24:01,1/13/2022 1:30,"El sexo, en pocas palabras",1,3,SERIE,['Documentary'],en,3.5851,Poco visto
0:16:23,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El sexo, en pocas palabras: Miniserie: Atracción (episodio 2)",0:16:23,1/13/2022 1:14,"El sexo, en pocas palabras",1,2,SERIE,['Documentary'],en,3.5851,Poco visto
0:00:06,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El sexo, en pocas palabras: Miniserie: Fertilidad (episodio 4)",0:23:16,1/13/2022 1:14,"El sexo, en pocas palabras",1,4,SERIE,['Documentary'],en,3.5851,Poco visto
0:18:48,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El sexo, en pocas palabras: Miniserie: Fantasías sexuales (episodio 1)",0:18:48,1/13/2022 0:54,"El sexo, en pocas palabras",1,1,SERIE,['Documentary'],en,3.5851,Poco visto
0:00:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El sexo, en pocas palabras: Miniserie: Fertilidad (episodio 4)",0:23:16,1/13/2022 0:54,"El sexo, en pocas palabras",1,4,SERIE,['Documentary'],en,3.5851,Poco visto
0:56:22,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: La fiebre (episodio 4),0:56:22,1/12/2022 16:29,Pose: La fiebre,1,4,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:57:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: Dar y recibir (episodio 3),0:57:16,1/12/2022 2:18,Pose: Dar y recibir,1,3,SERIE,['Thriller'],en,33.9968,Moderadamente popular
1:08:34,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: Acceso (episodio 2),1:08:37,1/12/2022 0:50,Pose: Acceso,1,2,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:00:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: Acceso (episodio 2),1:08:37,1/11/2022 16:12,Pose: Acceso,1,2,SERIE,['Thriller'],en,33.9968,Moderadamente popular
1:16:49,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: Piloto (episodio 1),1:16:49,1/11/2022 0:38,Pose: Piloto,1,1,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: ¡Actúen! (episodio 1),0:58:08,1/11/2022 0:38,Pose: ¡Actúen!,2,1,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Flash: Temporada 1: Piloto (episodio 1),0:00:01,1/11/2022 0:36,Flash: Piloto,1,1,SERIE,,,,
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: ¡Actúen! (episodio 1),0:58:08,1/11/2022 0:30,Pose: ¡Actúen!,2,1,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:00:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: ¡Actúen! (episodio 1),0:58:08,1/11/2022 0:30,Pose: ¡Actúen!,2,1,SERIE,['Thriller'],en,33.9968,Moderadamente popular
0:24:27,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bonusfamiljen: Temporada 1: Episodio 3 (episodio 3),0:24:27,1/8/2022 21:00,Bonusfamiljen,1,3,SERIE,"['Drama', 'Comedy']",sv,12.6202,Moderadamente popular
0:43:36,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bonusfamiljen: Temporada 1: Episodio 2 (episodio 2),0:43:36,1/8/2022 19:51,Bonusfamiljen,1,2,SERIE,"['Drama', 'Comedy']",sv,12.6202,Moderadamente popular
0:43:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bonusfamiljen: Temporada 1: Episodio 1 (episodio 1),0:43:59,1/8/2022 16:22,Bonusfamiljen,1,1,SERIE,"['Drama', 'Comedy']",sv,12.6202,Moderadamente popular
1:37:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Anónima,1:37:40,1/8/2022 1:08,Anónima,,,FILM,"['Drama', 'Romance']",es,1.5704,Poco visto
0:45:17,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: La gran final (episodio 8),0:45:17,1/7/2022 23:44,Rebelde: La gran final,1,8,SERIE,"['Drama', 'Comedy']",es,32.3851,Moderadamente popular
0:02:55,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: Hasta que amanezca (episodio 7),0:31:00,1/7/2022 22:41,Rebelde: Hasta que amanezca,1,7,SERIE,"['Drama', 'Comedy']",es,32.3851,Moderadamente popular
0:28:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: Hasta que amanezca (episodio 7),0:31:00,1/7/2022 22:12,Rebelde: Hasta que amanezca,1,7,SERIE,"['Drama', 'Comedy']",es,32.3851,Moderadamente popular
0:29:06,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: Sálvame (episodio 6),0:29:06,1/7/2022 21:32,Rebelde: Sálvame,1,6,SERIE,"['Drama', 'Comedy']",es,32.3851,Moderadamente popular
0:33:22,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: La primera vez (episodio 5),0:33:22,1/7/2022 20:27,Rebelde: La primera vez,1,5,SERIE,"['Drama', 'Comedy']",es,32.3851,Moderadamente popular
0:36:51,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: Simulacro (episodio 4),0:36:51,1/7/2022 17:28,Rebelde: Simulacro,1,4,SERIE,"['Drama', 'Comedy']",es,32.3851,Moderadamente popular
0:37:12,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: Va a caer (episodio 3),0:37:12,1/7/2022 16:46,Rebelde: Va a caer,1,3,SERIE,"['Drama', 'Comedy']",es,32.3851,Moderadamente popular
0:46:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: Audiciones (episodio 2),0:46:15,1/7/2022 2:28,Rebelde: Audiciones,1,2,SERIE,"['Drama', 'Comedy']",es,32.3851,Moderadamente popular
0:36:58,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: Bienvenides todes (episodio 1),0:36:58,1/6/2022 23:17,Rebelde: Bienvenides todes,1,1,SERIE,"['Drama', 'Comedy']",es,32.3851,Moderadamente popular
0:00:20,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bonusfamiljen: Temporada 1: Episodio 1 (episodio 1),0:43:59,1/6/2022 21:18,Bonusfamiljen,1,1,SERIE,"['Drama', 'Comedy']",sv,12.6202,Moderadamente popular
0:26:28,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Plan corazón: Temporada 3: Plan de guerra (episodio 2),0:26:28,1/6/2022 15:24,Plan corazón: Plan de guerra,3,2,SERIE,['Comedy'],fr,4.6634,Poco visto
0:24:56,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Plan corazón: Temporada 3: Plan equivocado (episodio 1),0:24:56,1/5/2022 20:55,Plan corazón: Plan equivocado,3,1,SERIE,['Comedy'],fr,4.6634,Poco visto
0:36:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en París: Temporada 2: Una revolución francesa (episodio 10),0:36:03,1/5/2022 15:59,Emily en París: Una revolución francesa,2,10,SERIE,"['Drama', 'Comedy']",en,27.0471,Moderadamente popular
0:27:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en París: Temporada 2: Esencia y sentimientos (episodio 9),0:27:01,1/5/2022 15:24,Emily en París: Esencia y sentimientos,2,9,SERIE,"['Drama', 'Comedy']",en,27.0471,Moderadamente popular
0:24:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en París: Temporada 2: Problemas en Champagne (episodio 8),0:24:16,1/5/2022 2:14,Emily en París: Problemas en Champagne,2,8,SERIE,"['Drama', 'Comedy']",en,27.0471,Moderadamente popular
0:27:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Emily en París: Temporada 2: El cocinero, el ladrón, el fantasma y su amante (episodio 7)",0:27:15,1/5/2022 0:17,"Emily en París: El cocinero, el ladrón, el fantasma y su amante",2,7,SERIE,"['Drama', 'Comedy']",en,27.0471,Moderadamente popular
0:27:46,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en París: Temporada 2: Al límite (episodio 6),0:27:46,1/4/2022 23:31,Emily en París: Al límite,2,6,SERIE,"['Drama', 'Comedy']",en,27.0471,Moderadamente popular
0:25:57,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en París: Temporada 2: Un inglés en París (episodio 5),0:25:57,1/4/2022 22:48,Emily en París: Un inglés en París,2,5,SERIE,"['Drama', 'Comedy']",en,27.0471,Moderadamente popular
0:32:27,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en París: Temporada 2: Jules y Em (episodio 4),0:32:27,1/4/2022 22:15,Emily en París: Jules y Em,2,4,SERIE,"['Drama', 'Comedy']",en,27.0471,Moderadamente popular
0:00:28,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en París: Temporada 2: ¡Feliz cumpleaños! (episodio 3),0:25:02,1/4/2022 22:15,Emily en París: ¡Feliz cumpleaños!,2,3,SERIE,"['Drama', 'Comedy']",en,27.0471,Moderadamente popular
0:24:34,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en París: Temporada 2: ¡Feliz cumpleaños! (episodio 3),0:25:02,1/4/2022 0:30,Emily en París: ¡Feliz cumpleaños!,2,3,SERIE,"['Drama', 'Comedy']",en,27.0471,Moderadamente popular
0:25:44,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en París: Temporada 2: ¿Conoces el camino a Saint-Tropez? (episodio 2),0:25:44,1/3/2022 23:53,Emily en París: ¿Conoces el camino a Saint-Tropez?,2,2,SERIE,"['Drama', 'Comedy']",en,27.0471,Moderadamente popular
0:24:28,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en París: Temporada 2: Voulez-Vous Coucher Avec Moi? (episodio 1),0:24:28,1/3/2022 21:14,Emily en París: Voulez-Vous Coucher Avec Moi?,2,1,SERIE,"['Drama', 'Comedy']",en,27.0471,Moderadamente popular
0:07:46,AR (Argentina),iPhone 12 Mini,Guía Headspace para la meditación: Temporada 1: Cómo enamorarse de la vida (episodio 3),0:17:10,12/30/2021 23:33,Guía Headspace para la meditación: Cómo enamorarse de la vida,1,3,SERIE,"['Documentary', 'Animation']",en,2.1894,Poco visto
0:19:18,AR (Argentina),Sony UNICORN4K Smart TV,Brooklyn Nine-Nine: Temporada 6: Psicópata (episodio 17),0:19:18,12/28/2021 15:57,Brooklyn Nine-Nine: Psicópata,6,17,SERIE,"['Comedy', 'Crime']",en,66.0813,Moderadamente popular
0:00:01,AR (Argentina),Sony UNICORN4K Smart TV,Modern Family: Temporada 1: Piloto (episodio 1),0:00:02,12/26/2021 15:45,Modern Family: Piloto,1,1,SERIE,['Comedy'],en,126.6387,Muy popular
0:00:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV, :  1: Episodio 2 (episodio 2),0:00:03,12/23/2021 0:18,: 1,1,2,SERIE,"['Comedy', 'Reality']",,46.1305,Moderadamente popular
0:09:24,AR (Argentina),iPhone 12 Mini,Guía Headspace para la meditación: Temporada 1: Cómo enamorarse de la vida (episodio 3),0:17:10,12/21/2021 2:37,Guía Headspace para la meditación: Cómo enamorarse de la vida,1,3,SERIE,"['Comedy', 'Reality']",en,2.1894,Poco visto
0:51:38,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV, :  1: Episodio 1 (episodio 1),0:51:38,12/19/2021 15:59,: 1,1,1,SERIE,"['Comedy', 'Romance']",,46.1305,Moderadamente popular
0:39:54,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Biohackers: Temporada 2: Despertar (episodio 1),0:39:54,12/18/2021 17:07,Biohackers: Despertar,2,1,SERIE,"['Drama', 'Sci-Fi & Fantasy', 'Action & Adventure', 'Mystery']",de,4.448,Poco visto
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Ten Percent: Temporada 2: Virginie y Ramzy (episodio 1),0:00:02,12/18/2021 17:06,Ten Percent: Virginie y Ramzy,2,1,SERIE,['Comedy'],en,1.9917,Poco visto
