Duration,Country,Device Type,Title,Duracion total,StartTime,AÃ±o,Mes ,Dia,Hora,clean_title,Season,Episode,Supplemental Video Type,Genero,Original language,popularity,popularity_category,clean_title2
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: Mariposa/Capullo (episodio 3),0:40:25,1/18/2022 14:09,2022,1,Tuesday,14,Pose: Mariposa/Capullo,2,3,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:21:31,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: Vale la pena (episodio 2),0:52:31,1/18/2022 13:46,2022,1,Tuesday,13,Pose: Vale la pena,2,2,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:31:00,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: Vale la pena (episodio 2),0:52:31,1/17/2022 22:29,2022,1,Monday,22,Pose: Vale la pena,2,2,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:15:10,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: Â¡ActÃºen! (episodio 1),0:58:08,1/17/2022 22:08,2022,1,Monday,22,Pose: Â¡ActÃºen!,2,1,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:42:30,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: Â¡ActÃºen! (episodio 1),0:58:08,1/17/2022 14:38,2022,1,Monday,14,Pose: Â¡ActÃºen!,2,1,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:00:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: Â¡ActÃºen! (episodio 1),0:58:08,1/16/2022 22:03,2022,1,Sunday,22,Pose: Â¡ActÃºen!,2,1,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,En pocas palabras: Temporada 2: Los piratas (episodio 6),0:00:02,1/16/2022 22:03,2022,1,Sunday,22,En pocas palabras: Los piratas,2,6,SERIE,Documentary,,,,En pocas palabras
0:00:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: Â¡ActÃºen! (episodio 1),0:58:08,1/16/2022 15:19,2022,1,Sunday,15,Pose: Â¡ActÃºen!,2,1,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:55:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: Madre del aÃ±o (episodio 8),0:55:40,1/16/2022 14:22,2022,1,Sunday,14,Pose: Madre del aÃ±o,1,8,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:00:10,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: Aviso de desalojo (episodio 7),0:00:10,1/16/2022 14:22,2022,1,Sunday,14,Pose: Aviso de desalojo,1,7,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:25:18,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"La mente, en pocas palabras: Temporada 2: Lavado de cerebro (episodio 5)",0:25:18,1/14/2022 15:35,2022,1,Friday,15,"La mente, en pocas palabras: Lavado de cerebro",2,5,SERIE,Documentary,en,3.9644,Poco visto,"La mente, en pocas palabras"
0:21:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"La mente, en pocas palabras: Temporada 2: Creatividad (episodio 4)",0:21:39,1/14/2022 15:13,2022,1,Friday,15,"La mente, en pocas palabras: Creatividad",2,4,SERIE,Documentary,en,3.9644,Poco visto,"La mente, en pocas palabras"
0:50:08,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: El amor es el mensaje (episodio 6),0:50:08,1/14/2022 0:12,2022,1,Friday,0,Pose: El amor es el mensaje,1,6,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:50:54,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: DÃ­a de las madres (episodio 5),0:50:54,1/13/2022 23:21,2022,1,Thursday,23,Pose: DÃ­a de las madres,1,5,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:22:52,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"La mente, en pocas palabras: Temporada 2: Personalidad (episodio 3)",0:22:52,1/13/2022 22:49,2022,1,Thursday,22,"La mente, en pocas palabras: Personalidad",2,3,SERIE,Documentary,en,3.9644,Poco visto,"La mente, en pocas palabras"
0:19:45,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"La mente, en pocas palabras: Temporada 2: Cerebro adolescente (episodio 2)",0:19:45,1/13/2022 22:20,2022,1,Thursday,22,"La mente, en pocas palabras: Cerebro adolescente",2,2,SERIE,Documentary,en,3.9644,Poco visto,"La mente, en pocas palabras"
0:20:58,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"La mente, en pocas palabras: Temporada 2: CÃ³mo enfocar la atenciÃ³n (episodio 1)",0:20:58,1/13/2022 21:59,2022,1,Thursday,21,"La mente, en pocas palabras: CÃ³mo enfocar la atenciÃ³n",2,1,SERIE,Documentary,en,3.9644,Poco visto,"La mente, en pocas palabras"
0:25:43,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El sexo, en pocas palabras: Miniserie: Parto (episodio 5)",0:25:43,1/13/2022 21:31,2022,1,Thursday,21,"El sexo, en pocas palabras",1,5,SERIE,Documentary,en,3.5851,Poco visto,"El sexo, en pocas palabras"
0:23:07,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El sexo, en pocas palabras: Miniserie: Fertilidad (episodio 4)",0:23:16,1/12/2022 22:58,2022,1,Wednesday,22,"El sexo, en pocas palabras",1,4,SERIE,Documentary,en,3.5851,Poco visto,"El sexo, en pocas palabras"
0:24:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El sexo, en pocas palabras: Miniserie: Anticonceptivos (episodio 3)",0:24:01,1/12/2022 22:30,2022,1,Wednesday,22,"El sexo, en pocas palabras",1,3,SERIE,Documentary,en,3.5851,Poco visto,"El sexo, en pocas palabras"
0:16:23,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El sexo, en pocas palabras: Miniserie: AtracciÃ³n (episodio 2)",0:16:23,1/12/2022 22:14,2022,1,Wednesday,22,"El sexo, en pocas palabras",1,2,SERIE,Documentary,en,3.5851,Poco visto,"El sexo, en pocas palabras"
0:00:06,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El sexo, en pocas palabras: Miniserie: Fertilidad (episodio 4)",0:23:16,1/12/2022 22:14,2022,1,Wednesday,22,"El sexo, en pocas palabras",1,4,SERIE,Documentary,en,3.5851,Poco visto,"El sexo, en pocas palabras"
0:18:48,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El sexo, en pocas palabras: Miniserie: FantasÃ­as sexuales (episodio 1)",0:18:48,1/12/2022 21:54,2022,1,Wednesday,21,"El sexo, en pocas palabras",1,1,SERIE,Documentary,en,3.5851,Poco visto,"El sexo, en pocas palabras"
0:00:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"El sexo, en pocas palabras: Miniserie: Fertilidad (episodio 4)",0:23:16,1/12/2022 21:54,2022,1,Wednesday,21,"El sexo, en pocas palabras",1,4,SERIE,Documentary,en,3.5851,Poco visto,"El sexo, en pocas palabras"
0:56:22,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: La fiebre (episodio 4),0:56:22,1/12/2022 13:29,2022,1,Wednesday,13,Pose: La fiebre,1,4,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:57:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: Dar y recibir (episodio 3),0:57:16,1/11/2022 23:18,2022,1,Tuesday,23,Pose: Dar y recibir,1,3,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
1:08:34,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: Acceso (episodio 2),1:08:37,1/11/2022 21:50,2022,1,Tuesday,21,Pose: Acceso,1,2,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:00:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: Acceso (episodio 2),1:08:37,1/11/2022 13:12,2022,1,Tuesday,13,Pose: Acceso,1,2,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
1:16:49,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 1: Piloto (episodio 1),1:16:49,1/10/2022 21:38,2022,1,Monday,21,Pose: Piloto,1,1,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: Â¡ActÃºen! (episodio 1),0:58:08,1/10/2022 21:38,2022,1,Monday,21,Pose: Â¡ActÃºen!,2,1,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Flash: Temporada 1: Piloto (episodio 1),0:00:01,1/10/2022 21:36,2022,1,Monday,21,Flash: Piloto,1,1,SERIE,Action & Adventure,,,,Flash
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: Â¡ActÃºen! (episodio 1),0:58:08,1/10/2022 21:30,2022,1,Monday,21,Pose: Â¡ActÃºen!,2,1,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:00:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Pose: Temporada 2: Â¡ActÃºen! (episodio 1),0:58:08,1/10/2022 21:30,2022,1,Monday,21,Pose: Â¡ActÃºen!,2,1,SERIE,Thriller,en,33.9968,Moderadamente popular,Pose
0:24:27,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bonusfamiljen: Temporada 1: Episodio 3 (episodio 3),0:24:27,1/8/2022 18:00,2022,1,Saturday,18,Bonusfamiljen,1,3,SERIE,Drama,sv,12.6202,Moderadamente popular,Bonusfamiljen
0:43:36,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bonusfamiljen: Temporada 1: Episodio 2 (episodio 2),0:43:36,1/8/2022 16:51,2022,1,Saturday,16,Bonusfamiljen,1,2,SERIE,Drama,sv,12.6202,Moderadamente popular,Bonusfamiljen
0:43:39,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bonusfamiljen: Temporada 1: Episodio 1 (episodio 1),0:43:59,1/8/2022 13:22,2022,1,Saturday,13,Bonusfamiljen,1,1,SERIE,Drama,sv,12.6202,Moderadamente popular,Bonusfamiljen
1:37:40,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,AnÃ³nima,1:37:40,1/7/2022 22:08,2022,1,Friday,22,AnÃ³nima,,,FILM,Drama,es,1.5704,Poco visto,AnÃ³nima
0:45:17,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: La gran final (episodio 8),0:45:17,1/7/2022 20:44,2022,1,Friday,20,Rebelde: La gran final,1,8,SERIE,Drama,es,32.3851,Moderadamente popular,Rebelde
0:02:55,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: Hasta que amanezca (episodio 7),0:31:00,1/7/2022 19:41,2022,1,Friday,19,Rebelde: Hasta que amanezca,1,7,SERIE,Drama,es,32.3851,Moderadamente popular,Rebelde
0:28:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: Hasta que amanezca (episodio 7),0:31:00,1/7/2022 19:12,2022,1,Friday,19,Rebelde: Hasta que amanezca,1,7,SERIE,Drama,es,32.3851,Moderadamente popular,Rebelde
0:29:06,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: SÃ¡lvame (episodio 6),0:29:06,1/7/2022 18:32,2022,1,Friday,18,Rebelde: SÃ¡lvame,1,6,SERIE,Drama,es,32.3851,Moderadamente popular,Rebelde
0:33:22,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: La primera vez (episodio 5),0:33:22,1/7/2022 17:27,2022,1,Friday,17,Rebelde: La primera vez,1,5,SERIE,Drama,es,32.3851,Moderadamente popular,Rebelde
0:36:51,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: Simulacro (episodio 4),0:36:51,1/7/2022 14:28,2022,1,Friday,14,Rebelde: Simulacro,1,4,SERIE,Drama,es,32.3851,Moderadamente popular,Rebelde
0:37:12,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: Va a caer (episodio 3),0:37:12,1/7/2022 13:46,2022,1,Friday,13,Rebelde: Va a caer,1,3,SERIE,Drama,es,32.3851,Moderadamente popular,Rebelde
0:46:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: Audiciones (episodio 2),0:46:15,1/6/2022 23:28,2022,1,Thursday,23,Rebelde: Audiciones,1,2,SERIE,Drama,es,32.3851,Moderadamente popular,Rebelde
0:36:58,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Rebelde: Temporada 1: Bienvenides todes (episodio 1),0:36:58,1/6/2022 20:17,2022,1,Thursday,20,Rebelde: Bienvenides todes,1,1,SERIE,Drama,es,32.3851,Moderadamente popular,Rebelde
0:00:20,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Bonusfamiljen: Temporada 1: Episodio 1 (episodio 1),0:43:59,1/6/2022 18:18,2022,1,Thursday,18,Bonusfamiljen,1,1,SERIE,Drama,sv,12.6202,Moderadamente popular,Bonusfamiljen
0:26:28,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Plan corazÃ³n: Temporada 3: Plan de guerra (episodio 2),0:26:28,1/6/2022 12:24,2022,1,Thursday,12,Plan corazÃ³n: Plan de guerra,3,2,SERIE,Comedy,fr,4.6634,Poco visto,Plan corazÃ³n
0:24:56,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Plan corazÃ³n: Temporada 3: Plan equivocado (episodio 1),0:24:56,1/5/2022 17:55,2022,1,Wednesday,17,Plan corazÃ³n: Plan equivocado,3,1,SERIE,Comedy,fr,4.6634,Poco visto,Plan corazÃ³n
0:36:03,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en ParÃ­s: Temporada 2: Una revoluciÃ³n francesa (episodio 10),0:36:03,1/5/2022 12:59,2022,1,Wednesday,12,Emily en ParÃ­s: Una revoluciÃ³n francesa,2,10,SERIE,Drama,en,27.0471,Moderadamente popular,Emily en ParÃ­s
0:27:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en ParÃ­s: Temporada 2: Esencia y sentimientos (episodio 9),0:27:01,1/5/2022 12:24,2022,1,Wednesday,12,Emily en ParÃ­s: Esencia y sentimientos,2,9,SERIE,Drama,en,27.0471,Moderadamente popular,Emily en ParÃ­s
0:24:16,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en ParÃ­s: Temporada 2: Problemas en Champagne (episodio 8),0:24:16,1/4/2022 23:14,2022,1,Tuesday,23,Emily en ParÃ­s: Problemas en Champagne,2,8,SERIE,Drama,en,27.0471,Moderadamente popular,Emily en ParÃ­s
0:27:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Emily en ParÃ­s: Temporada 2: El cocinero, el ladrÃ³n, el fantasma y su amante (episodio 7)",0:27:15,1/4/2022 21:17,2022,1,Tuesday,21,"Emily en ParÃ­s: El cocinero, el ladrÃ³n, el fantasma y su amante",2,7,SERIE,Drama,en,27.0471,Moderadamente popular,Emily en ParÃ­s
0:27:46,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en ParÃ­s: Temporada 2: Al lÃ­mite (episodio 6),0:27:46,1/4/2022 20:31,2022,1,Tuesday,20,Emily en ParÃ­s: Al lÃ­mite,2,6,SERIE,Drama,en,27.0471,Moderadamente popular,Emily en ParÃ­s
0:25:57,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en ParÃ­s: Temporada 2: Un inglÃ©s en ParÃ­s (episodio 5),0:25:57,1/4/2022 19:48,2022,1,Tuesday,19,Emily en ParÃ­s: Un inglÃ©s en ParÃ­s,2,5,SERIE,Drama,en,27.0471,Moderadamente popular,Emily en ParÃ­s
0:32:27,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en ParÃ­s: Temporada 2: Jules y Em (episodio 4),0:32:27,1/4/2022 19:15,2022,1,Tuesday,19,Emily en ParÃ­s: Jules y Em,2,4,SERIE,Drama,en,27.0471,Moderadamente popular,Emily en ParÃ­s
0:00:28,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en ParÃ­s: Temporada 2: Â¡Feliz cumpleaÃ±os! (episodio 3),0:25:02,1/4/2022 19:15,2022,1,Tuesday,19,Emily en ParÃ­s: Â¡Feliz cumpleaÃ±os!,2,3,SERIE,Drama,en,27.0471,Moderadamente popular,Emily en ParÃ­s
0:24:34,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en ParÃ­s: Temporada 2: Â¡Feliz cumpleaÃ±os! (episodio 3),0:25:02,1/3/2022 21:30,2022,1,Monday,21,Emily en ParÃ­s: Â¡Feliz cumpleaÃ±os!,2,3,SERIE,Drama,en,27.0471,Moderadamente popular,Emily en ParÃ­s
0:25:44,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en ParÃ­s: Temporada 2: Â¿Conoces el camino a Saint-Tropez? (episodio 2),0:25:44,1/3/2022 20:53,2022,1,Monday,20,Emily en ParÃ­s: Â¿Conoces el camino a Saint-Tropez?,2,2,SERIE,Drama,en,27.0471,Moderadamente popular,Emily en ParÃ­s
0:24:28,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Emily en ParÃ­s: Temporada 2: Voulez-Vous Coucher Avec Moi? (episodio 1),0:24:28,1/3/2022 18:14,2022,1,Monday,18,Emily en ParÃ­s: Voulez-Vous Coucher Avec Moi?,2,1,SERIE,Drama,en,27.0471,Moderadamente popular,Emily en ParÃ­s
0:07:46,AR (Argentina),iPhone 12 Mini,GuÃ­a Headspace para la meditaciÃ³n: Temporada 1: CÃ³mo enamorarse de la vida (episodio 3),0:17:10,12/30/2021 20:33,2021,12,Thursday,20,GuÃ­a Headspace para la meditaciÃ³n: CÃ³mo enamorarse de la vida,1,3,SERIE,Documentary,en,2.1894,Poco visto,GuÃ­a Headspace para la meditaciÃ³n
0:19:18,AR (Argentina),Sony UNICORN4K Smart TV,Brooklyn Nine-Nine: Temporada 6: PsicÃ³pata (episodio 17),0:19:18,12/28/2021 12:57,2021,12,Tuesday,12,Brooklyn Nine-Nine: PsicÃ³pata,6,17,SERIE,Comedy,en,66.0813,Moderadamente popular,Brooklyn Nine-Nine
0:00:01,AR (Argentina),Sony UNICORN4K Smart TV,Modern Family: Temporada 1: Piloto (episodio 1),0:00:02,12/26/2021 12:45,2021,12,Sunday,12,Modern Family: Piloto,1,1,SERIE,Comedy,en,126.6387,Muy popular,Modern Family
0:09:24,AR (Argentina),iPhone 12 Mini,GuÃ­a Headspace para la meditaciÃ³n: Temporada 1: CÃ³mo enamorarse de la vida (episodio 3),0:17:10,12/20/2021 23:37,2021,12,Monday,23,GuÃ­a Headspace para la meditaciÃ³n: CÃ³mo enamorarse de la vida,1,3,SERIE,Comedy,en,2.1894,Poco visto,GuÃ­a Headspace para la meditaciÃ³n
0:39:54,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Biohackers: Temporada 2: Despertar (episodio 1),0:39:54,12/18/2021 14:07,2021,12,Saturday,14,Biohackers: Despertar,2,1,SERIE,Drama,de,4.448,Poco visto,Biohackers
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Ten Percent: Temporada 2: Virginie y Ramzy (episodio 1),0:00:02,12/18/2021 14:06,2021,12,Saturday,14,Ten Percent: Virginie y Ramzy,2,1,SERIE,Comedy,en,1.9917,Poco visto,Ten Percent
0:27:48,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La casa de papel: De Tokio a BerlÃ­n: Volumen 2: Episodio 1 (episodio 1),0:27:48,12/18/2021 12:10,2021,12,Saturday,12,La casa de papel: De Tokio a BerlÃ­n,1,1,SERIE,Crime,es,24.4959,Moderadamente popular,La casa de papel
0:32:29,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Nuestro Ãºltimo verano,0:32:29,12/17/2021 21:33,2021,12,Friday,21,Nuestro Ãºltimo verano,,,FILM,Drama,es,0.0071,Poco visto,Nuestro Ãºltimo verano
0:00:05,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Diarios de un intercambio,0:00:05,12/17/2021 21:27,2021,12,Friday,21,Diarios de un intercambio,,,FILM,Comedy,,0.8247,Poco visto,Diarios de un intercambio
0:09:57,AR (Argentina),iPhone SE,"GuÃ­a Headspace para el buen dormir: Temporada 1: Buenas noches, insomnio (episodio 6)",0:49:14,12/13/2021 0:07,2021,12,Monday,0,"GuÃ­a Headspace para el buen dormir: Buenas noches, insomnio",1,6,SERIE,Documentary,en,1.0779,Poco visto,GuÃ­a Headspace para el buen dormir
1:10:19,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La casa de papel: Parte 5: Una tradiciÃ³n familiar (episodio 10),1:10:20,12/11/2021 21:19,2021,12,Saturday,21,La casa de papel: Parte 5,1,10,SERIE,Crime,es,24.4959,Moderadamente popular,La casa de papel
0:03:55,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Drama total: Total Drama Island: Un campamento de porquerÃ­a (ParteÂ 1) (episodio 1),0:03:57,12/11/2021 11:58,2021,12,Saturday,11,Drama total: Total Drama Island,1,1,SERIE,Kids,en,2.9984,Poco visto,Drama total
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Drama total: Total Drama Island: Un campamento de porquerÃ­a (ParteÂ 1) (episodio 1),0:03:57,12/11/2021 11:58,2021,12,Saturday,11,Drama total: Total Drama Island,1,1,SERIE,Kids,en,2.9984,Poco visto,Drama total
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La casa de papel: Parte 5: Una tradiciÃ³n familiar (episodio 10),1:10:20,12/8/2021 20:13,2021,12,Wednesday,20,La casa de papel: Parte 5,1,10,SERIE,Crime,es,24.4959,Moderadamente popular,La casa de papel
0:47:53,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La casa de papel: Parte 5: Lo que se habla en la cama (episodio 9),0:47:53,12/5/2021 19:23,2021,12,Sunday,19,La casa de papel: Parte 5,1,9,SERIE,Crime,es,24.4959,Moderadamente popular,La casa de papel
0:45:37,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La casa de papel: Parte 5: La teorÃ­a de la elegancia (episodio 8),0:45:37,12/5/2021 18:10,2021,12,Sunday,18,La casa de papel: Parte 5,1,8,SERIE,Crime,es,24.4959,Moderadamente popular,La casa de papel
0:49:50,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La casa de papel: Parte 5: Ciencia ilusionada (episodio 7),0:49:50,12/5/2021 16:23,2021,12,Sunday,16,La casa de papel: Parte 5,1,7,SERIE,Crime,es,24.4959,Moderadamente popular,La casa de papel
0:49:38,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La casa de papel: Parte 5: VÃ¡lvulas de escape (episodio 6),0:49:38,12/5/2021 13:12,2021,12,Sunday,13,La casa de papel: Parte 5,1,6,SERIE,Crime,es,24.4959,Moderadamente popular,La casa de papel
0:00:19,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Â¿Por quÃ© eres asÃ­?: Temporada 1: Piloto: Â¡Amo a los gais! (episodio 1),0:25:00,11/27/2021 13:29,2021,11,Saturday,13,Â¿Por quÃ© eres asÃ­?: Piloto,1,1,SERIE,Comedy,,,,Â¿Por quÃ© eres asÃ­?
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Dawson's Creek: Temporada 1: Piloto (episodio 1),0:00:05,11/26/2021 20:43,2021,11,Friday,20,Dawson's Creek: Piloto,1,1,SERIE,Drama,en,37.6635,Moderadamente popular,Dawson's Creek
0:00:01,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Visita de Navidad: Miniserie: El hogar es donde estÃ¡ el Ã¡rbol (episodio 1),0:00:01,11/26/2021 20:38,2021,11,Friday,20,Visita de Navidad,1,1,SERIE,Family,,0.204,Poco visto,Visita de Navidad
0:00:02,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Flow de Navidad: Temporada 1: Episodio 1 (episodio 1),0:00:02,11/26/2021 20:38,2021,11,Friday,20,Flow de Navidad,1,1,SERIE,Comedy,,,,Flow de Navidad
0:22:37,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Â¿Por quÃ© eres asÃ­?: Temporada 1: No hablarÃ© por toda la comunidad queer (episodio 6),0:22:37,11/26/2021 12:54,2021,11,Friday,12,Â¿Por quÃ© eres asÃ­?: No hablarÃ© por toda la comunidad queer,1,6,SERIE,Comedy,,,,Â¿Por quÃ© eres asÃ­?
0:00:24,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,La reina del flow: Temporada 1: Episodio 16 (episodio 16),0:00:24,11/26/2021 12:53,2021,11,Friday,12,La reina del flow,1,16,SERIE,Drama,es,80.8098,Moderadamente popular,La reina del flow
0:22:22,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Â¿Por quÃ© eres asÃ­?: Temporada 1: La infinita gracia de Dios (episodio 5),0:22:22,11/24/2021 13:25,2021,11,Wednesday,13,Â¿Por quÃ© eres asÃ­?: La infinita gracia de Dios,1,5,SERIE,Comedy,,,,Â¿Por quÃ© eres asÃ­?
0:24:26,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,"Â¿Por quÃ© eres asÃ­?: Temporada 1: Â¡Hola, millonaria! (episodio 4)",0:24:26,11/24/2021 13:01,2021,11,Wednesday,13,"Â¿Por quÃ© eres asÃ­?: Â¡Hola, millonaria!",1,4,SERIE,Comedy,,,,Â¿Por quÃ© eres asÃ­?
0:20:15,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Â¿Por quÃ© eres asÃ­?: Temporada 1: Pito o vagina de color (episodio 3),0:20:15,11/23/2021 14:33,2021,11,Tuesday,14,Â¿Por quÃ© eres asÃ­?: Pito o vagina de color,1,3,SERIE,Comedy,,,,Â¿Por quÃ© eres asÃ­?
0:22:10,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Â¿Por quÃ© eres asÃ­?: Temporada 1: Las presiones del capitalismo tardÃ­o (episodio 2),0:22:10,11/22/2021 20:52,2021,11,Monday,20,Â¿Por quÃ© eres asÃ­?: Las presiones del capitalismo tardÃ­o,1,2,SERIE,Comedy,,,,Â¿Por quÃ© eres asÃ­?
0:24:41,AR (Argentina),Samsung 2017 Kant-M UHD TV Smart TV,Â¿Por quÃ© eres asÃ­?: Temporada 1: Piloto: Â¡Amo a los gais! (episodio 1),0:25:00,11/22/2021 20:22,2021,11,Monday,20,Â¿Por quÃ© eres asÃ­?: Piloto,1,1,SERIE,Comedy,,,,Â¿Por quÃ© eres asÃ­?
